sls_ord_num,sls_prd_key,sls_cust_id,sls_store_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO78953,ACC_CAB-1012,26471,2,20251101,20251105,20251116,674,2,337
SO78954,ACC_CAB-1013,22434,6,20251127,20251204,20251207,1308,3,436
SO78955,ACC_CAS-1012,25163,3,20251124,20251128,20251208,1233,1,1233
SO78955,DIS_MON-1014,25163,3,20251124,20251128,20251208,6855,1,6855
SO78955,COM_STR-1011,25163,3,20251124,20251128,20251208,25860,3,8620
SO78955, GAM_ACC-1003,25163,3,20251124,20251128,20251208,3032,1,3032
SO78956,ACC_CHG-1004,23014,5,20251103,20251109,20251120,876,1,876
SO78956,GAM_CTR-1003,23014,5,20251103,20251109,20251120,3467,1,3467
SO78957,MOB_TAB-1008,20638,3,20251123,20251128,20251205,43114,2,21557
SO78957,COM_RAM-1015,20638,3,20251123,20251128,20251205,6214,2,3107
SO78958,GAM_ACC-1014,20454,7,20251106,20251112,20251124,649,1,649
SO78959,MOB_SMP-1009,22468,3,0,20251115,20251119,102850,2,51425
SO78960,MOB_SWA-1003,27698,1,20251107,20251116,20251127,2443,1,2443
SO78961,ACC_CAS-1010,21483,4,20251128,20251202,20251211,712,2,356
SO78961,COM_RAM-1002,21483,4,20251128,20251202,20251211,3764,1,3764
SO78962,MOB_SMP-1009,26854,1,20251128,20251206,20251214,92890,2,46445
SO78963,ACC_CAB-1018,26804,6,20251124,20251130,20251213,2564,2,1282
SO78964,GAM_CTR-1010,23077,7,20251112,20251119,20251127,1670,1,1670
SO78965,COM_STR-1015,24123,7,20251113,20251115,20251124,1508,1,1508
SO78966,MOB_TAB-1007,26204,6,20251122,20251127,20251210,7898,1,7898
SO78967, GAM_ACC-1004,23688,6,20251120,20251124,20251207,1270,2,0
SO78967,COM_STR-1014,23688,6,20251120,20251124,20251207,8651,1,8651
SO78967,COM_MTB-1005,23688,6,20251120,20251124,20251207,2381,1,2381
SO78968,COM_GPU-1003,25123,6,20251104,20251108,20251122,2658,2,1329
SO78968,DIS_MON-1011,25123,6,20251104,20251108,20251122,14790,1,14790
SO78969,ACC_CAB-1012,26430,7,20251127,20251205,20251210,1065,3,355
SO78969,COM_MTB-1001,26430,7,20251127,20251205,20251210,7851,1,7851
SO78970,MOB_SWA-1007,25434,3,20251102,20251112,20251121,19734,3,6578
SO78971,GAM_ACC-1016,22822,2,20251116,20251118,20251202,3818,2,1909
SO78972,COM_STR-1010,27226,7,20251113,20251115,20251130,8984,1,8984
SO78973,DIS_TVS-1003,23869,6,20251117,20251123,20251204,32122,2,16061
SO78974,ACC_CAB-1011,26111,1,20251108,20251115,20251125,1221,3,407
SO78974,COM_RAM-1006,26111,1,20251108,20251115,20251125,3572,2,1786
SO78975,GAM_CTR-1006,25584,4,20251102,20251106,20251121,4985,1,4985
SO78976,GAM_CTR-1014,26699,7,20251124,20251127,20251204,2508,2,1254
SO78977,MOB_TAB-1011,23151,1,20251111,20251113,20251122,20926,1,20926
SO78978,COM_STR-1009,26316,2,20251105,20251115,20251116,5739,1,5739
SO78979,COM_STR-1018,22851,1,20251120,0,20251208,7147,1,7147
SO78979,COM_DSK-1015,22851,1,20251120,20251124,20251208,35247,1,35247
SO78980,ACC_CAB-1001,21914,5,20251118,20251121,20251203,251,1,251
SO78981,GAM_CON-1021,26867,2,20251126,20251129,20251214,25250,1,25250
SO78981,ACC_CAS-1013,26867,2,20251126,20251129,20251214,711,1,397
SO78982,ACC_CAS-1004,23965,1,20251111,20251116,20251128,1305,1,1305
SO78983,ACC_CHG-1001,21815,3,20251123,20251127,20251208,1162,2,581
SO78983,MOB_SWA-1014,21815,3,20251123,20251127,20251208,7130,1,7130
SO78983,GAM_CON-1010,21815,3,20251123,20251127,20251208,55676,2,27838
SO78983,ACC_PWB-1002,21815,3,20251123,20251127,20251208,683,1,683
SO78984,ACC_CAB-1012,24349,5,20251112,20251121,20251129,1044,3,348
SO78984,ACC_CAB-1020,24349,5,20251112,20251121,20251129,1497,3,499
SO78985,ACC_PWB-1001,20159,3,20251122,20251124,20251209,3396,2,1698
SO78985,MOB_TAB-1013,20159,3,20251122,20251124,20251209,16357,1,16357
SO78985,COM_GPU-1010,20159,3,20251122,20251124,20251209,138518,2,69259
SO78986,MOB_SMP-1011,20600,5,20251109,20251114,20251119,,2,22329
SO78987,GAM_CON-1002,27124,3,20251115,20251117,20251127,22704,1,22704
SO78988,DIS_MON-1010,23431,2,20251119,20251126,20251203,15352,1,15352
SO78989,ACC_CAS-1014,23599,5,20251114,20251119,20251129,659,1,659
SO78989,MOB_SWA-1011,23599,5,20251114,20251119,20251129,7634,2,3817
SO78990,MOB_TAB-1003,27150,2,20251129,20251208,20251211,57579,3,19193
SO78991,ACC_CAB-1001,21197,3,20251121,20251201,20251206,798,3,266
SO78991,COM_DSK-1018,21197,3,20251121,20251201,20251206,35840,1,35840
SO78991,COM_LAP-1012,21197,3,20251121,20251201,20251206,71392,1,71392
SO78992,ACC_CAB-1020,24398,4,20251102,20251107,20251121,458,1,458
SO78992,GAM_CON-1018,24398,4,20251102,20251107,20251121,23736,2,11868
SO78993,COM_MTB-1002,21273,5,20251117,20251125,20251129,18514,2,9257
SO78994,ACC_CHG-1007,20889,3,20251114,20251120,20251127,1247,1,1247
SO78995,MOB_TAB-1012,22635,5,20251119,20251122,20251202,68360,2,34180
SO78996,ACC_PWB-1007,21296,5,20251110,20251118,20251126,5110,2,2555
SO78996,COM_GPU-1006,21296,5,20251110,20251118,20251126,73476,1,72991
SO78996,GAM_CON-1007,21296,5,20251110,20251118,20251126,21595,1,21595
SO78996,GAM_ACC-1008,21296,5,20251110,20251118,20251126,6647,2,3319
SO78996,GAM_CON-1008,21296,5,20251110,20251118,20251126,34756,2,17378
SO78996,COM_LAP-1005,21296,5,20251110,20251118,20251126,93537,1,93537
