sls_ord_num,sls_prd_key,sls_cust_id,sls_store_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO77522,COM_LAP-1012,20165,1,20251021,20251024,20251103,70976,1,70976
SO77523, COM_RAM-1010,23660,3,20251022,20251025,20251102,1325,1,1325
SO77524,ACC_PWB-1009,20536,5,20251030,20251102,20251118,1944,3,648
SO77524,COM_RAM-1003,20536,5,20251030,20251102,20251118,2924,2,1462
SO77524,ACC_CHG-1004,20536,5,20251030,20251102,20251118,376,1,772
SO77525,COM_RAM-1011,24604,2,20251003,20251005,20251013,2014,1,2014
SO77525,GAM_CTR-1004,24604,2,20251003,20251005,20251013,4873,1,4873
SO77525,GAM_CON-1008,24604,2,20251003,20251005,20251013,37528,2,18764
SO77526,COM_DSK-1003,27045,2,20251004,20251014,20251020,145312,2,72656
SO77526,ACC_CHG-1012,27045,2,20251004,20251014,20251020,,1,774
SO77526,ACC_CAS-1014,27045,2,20251004,20251014,20251020,1286,2,643
SO77526,ACC_CAS-1008,27045,2,20251004,20251014,20251020,1101,3,367
SO77526,MOB_SWA-1013,27045,2,20251004,20251014,20251020,12374,1,12374
SO77526,GAM_CON-1016,27045,2,20251004,20251014,20251020,23714,2,11857
SO77527,ACC_CAB-1001,23095,7,20251018,20251023,20251106,263,1,263
SO77527,MOB_SMP-1009,23095,7,20251018,20251023,20251106,46132,1,46104
SO77528,ACC_CAS-1012,25369,2,20251016,20251026,20251103,2620,2,1310
SO77529,ACC_CAS-1005,23492,5,20251025,20251028,20251107,417,1,417
SO77529,ACC_PWB-1003,23492,5,20251025,20251028,20251107,2331,1,2331
SO77530,COM_STR-1018,21716,1,20251031,20251102,20251120,7094,1,7094
SO77530,MOB_SWA-1016,21716,1,20251031,20251102,20251120,8132,2,4066
SO77531,COM_GPU-1006,26596,3,20251009,20251015,20251029,137624,2,68812
SO77532,COM_STR-1006,21603,3,20251012,20251015,20251025,4999,1,5099
SO77532,ACC_CHG-1003,21603,3,20251012,20251015,20251025,597,1,340
SO77533,ACC_CAB-1001,26519,5,20251001,20251007,20251016,530,2,265
SO77534,MOB_SWA-1013,25398,2,20251014,20251016,20251031,23900,2,11950
SO77535,COM_GPU-1003,21152,5,20251013,20251023,20251024,1164,1,1164
SO77536,COM_STR-1012,24084,7,20251027,20251030,20251116,8767,1,8767
SO77536,GAM_ACC-1013,24084,7,20251027,20251030,20251116,3344,2,1672
SO77536,DIS_TVS-1013,24084,7,20251027,20251030,20251116,35642,1,35642
SO77536,ACC_CHG-1005,24084,7,20251027,20251030,20251116,1047,1,1047
SO77536,GAM_CON-1020,24084,7,20251027,20251030,20251116,57566,2,28783
SO77537,MOB_SMP-1005,25569,3,20251020,20251030,20251108,92966,2,46413
SO77538,ACC_CAS-1006,26020,4,20251008,20251017,20251022,202,1,202
SO77538,COM_RAM-1002,26020,4,20251008,20251017,20251022,8106,2,4053
SO77538,ACC_CAS-1010,26020,4,20251008,20251017,20251022,772,2,386
SO77539,COM_RAM-1013,27350,2,20251003,20251013,20251017,3112,2,1556
SO77540,GAM_CON-1003,20993,1,20251006,20251012,20251017,1260,1,1260
SO77540,DIS_TVS-1011,20993,1,20251006,20251012,20251017,164691,3,54897
SO77541,COM_DSK-1004,20971,5,20251024,20251027,20251103,86586,3,28862
SO77542,MOB_SMP-1007,25589,3,20251013,20251018,20251026,10310,1,10310
SO77542,MOB_SWA-1012,25589,3,20251013,20251018,20251026,13330,1,13330
SO77543,ACC_CAB-1002,24454,3,20251009,20251018,20251021,2508,2,1254
SO77544,GAM_ACC-1010,26486,3,20251030,20251109,20251110,5445,3,1815
SO77545,COM_STR-1001,26904,2,20251007,20251009,20251023,8026,1,8026
SO77546,DIS_MON-1001,26281,1,20251023,20251025,20251102,27342,2,13671
SO77546,ACC_CHG-1009,26281,1,20251023,20251025,20251102,1658,2,829
SO77547,ACC_PWB-1007,21730,1,20251024,20251101,20251108,7599,3,2533
SO77548,COM_DSK-1004,23966,2,20251023,20251029,20251112,57854,2,28927
SO77549,ACC_PWB-1005,21115,5,20251027,20251031,20251112,2631,3,877
SO77550,COM_MTB-1006,26022,7,20251023,20251026,20251108,5332,2,2666
SO77550,MOB_TAB-1004,26022,7,20251023,20251026,20251108,34098,3,11366
SO77550,COM_STR-1011,26022,7,20251023,20251026,20251108,25710,3,8570
SO77551,DIS_TVS-1001,23836,5,20251005,20251007,20251015,11165,1,11165
SO77552,GAM_ACC-1011,22957,7,20251009,20251012,20251025,5037,3,1679
SO77553,MOB_SMP-1001,26625,3,20251020,20251023,20251031,51049,1,51049
SO77553,GAM_CON-1009,26625,3,20251020,20251023,20251031,19684,1,19684
SO77554,GAM_ACC-1015,22150,4,20251025,20251104,20251104,4330,1,4330
SO77555, GAM_ACC-1006,23310,6,20251008,20251010,20251024,6400,2,3200
SO77555,MOB_SWA-1010,23310,6,20251008,20251010,20251024,10001,1,10001
SO77556,DIS_TVS-1010,22531,7,20251021,0,20251102,115509,3,38503
SO77557,MOB_SMP-1005,21043,6,20251030,20251102,20251114,139881,3,46627
SO77558,DIS_MON-1011,21662,7,20251003,20251012,20251014,15606,1,15606
SO77559,DIS_TVS-1012,20177,3,0,20251007,20251024,55741,1,55741
SO77559,MOB_SMP-1007,20177,3,20251005,20251007,20251024,11597,1,11597
SO77560,GAM_CON-1015,21244,5,20251001,20251004,20251017,28034,1,28034
SO77561,ACC_CAB-1011,26601,4,20251022,20251026,20251103,373,1,373
SO77562, ACC_CAB-1007,27384,2,20251021,20251030,20251104,1065,3,355
SO77563,DIS_TVS-1012,20140,2,20251026,20251105,20251108,109364,2,54682
SO77563,COM_MTB-1003,20140,2,20251026,20251105,20251108,16278,2,8139
SO77563,COM_MTB-1002,20140,2,20251026,20251105,20251108,18718,2,9359
SO77564,MOB_SWA-1018,20853,1,20251008,0,20251025,11916,1,11916
SO77564,MOB_SWA-1010,20853,1,20251008,20251011,20251025,10497,1,10497
SO77565,COM_STR-1004,27175,7,20251010,20251013,20251029,3670,1,3670
SO77565,ACC_CAB-1012,27175,7,20251010,20251013,20251029,742,2,371
SO77566,MOB_TAB-1012,23121,2,20251010,20251013,20251026,38072,1,38072
SO77567,COM_STR-1004,22385,2,20251028,20251102,20251110,3704,1,3704
SO77568,GAM_CTR-1004,20213,5,20251001,20251009,20251013,4375,1,4375
SO77569,GAM_ACC-1001,26595,5,20251027,20251104,20251109,1694,1,1694
SO77570,MOB_SWA-1012,23575,2,20251011,20251014,20251026,12322,1,12322
SO77570,COM_LAP-1002,23575,2,20251011,20251014,20251026,98584,1,98584
SO77570,ACC_PWB-1009,23575,2,20251011,20251014,20251026,727,1,727
SO77571,ACC_CAB-1002,27374,6,20251019,20251023,20251101,2558,2,1279
SO77572,GAM_CON-1010,27261,5,20251024,0,20251105,89784,3,29928
SO77573,COM_GPU-1011,23551,6,20251019,20251023,20251107,71994,2,35997
SO77573,DIS_TVS-1013,23551,6,20251019,20251023,20251107,78658,2,39329
SO77573,COM_STR-1012,23551,6,20251019,20251023,20251107,8946,1,8946
SO77573,COM_LAP-1012,23551,6,20251019,20251023,20251107,149252,2,74626
SO77573,GAM_CON-1007,23551,6,20251019,20251023,20251107,41214,2,20607
SO77573,COM_LAP-1008,23551,6,20251019,20251023,20251107,72212,2,36106
SO77574,GAM_ACC-1004,27281,1,20251001,20251003,20251016,1366,2,683
SO77574,COM_DSK-1002,27281,1,20251001,20251003,20251016,46066,1,46066
SO77574,COM_LAP-1006,27281,1,20251001,20251003,20251016,75357,1,75357
SO77574,COM_LAP-1009,27281,1,20251001,20251003,20251016,54124,2,27062
SO77575,MOB_TAB-1006,24630,7,20251031,20251103,20251112,26400,3,8800
SO77576,COM_GPU-1002,23961,2,20251014,20251019,20251027,54118,1,54118
SO77576,COM_RAM-1005,23961,2,20251014,20251019,20251027,12624,3,4208
SO77577,COM_STR-1018,20563,3,20251004,20251008,20251024,22221,3,7407
SO77578,GAM_CON-1008,24176,5,20251001,20251011,20251020,18922,1,18922
SO77578,ACC_PWB-1003,24176,5,20251001,20251011,20251020,4618,2,2309
SO77579,ACC_CAB-1018,27166,4,20251012,20251020,20251029,1299,1,1299
SO77580,ACC_CHG-1011,25979,5,20251018,20251027,20251103,1309,1,0
SO77580,COM_DSK-1003,25979,5,20251018,20251027,20251103,67241,1,67241
SO77581,GAM_CTR-1011,24437,5,20251017,20251020,20251028,1580,1,1580
SO77581,GAM_CON-1019,,5,20251017,20251020,20251028,2472,2,1236
SO77582,GAM_CON-1012,25143,5,20251003,20251006,20251022,84951,3,28317
SO77583,GAM_ACC-1013,22236,2,20251015,20251020,20251029,1904,1,1904
SO77584,GAM_CON-1006,27039,3,20251024,20251027,20251110,26259,1,26259
SO77585,ACC_CAS-1014,22991,3,20251017,20251021,20251101,1947,3,649
SO77586,DIS_MON-1001,21145,7,20251004,20251006,20251020,26022,2,13011
SO77587,MOB_SMP-1002,24014,2,20251009,20251015,20251021,18981,1,18981
SO77588,GAM_CON-1003,23684,3,20251010,20251019,20251025,1337,1,1337
SO77589,ACC_PWB-1011,20422,2,20251029,20251103,20251118,2694,1,2694
SO77589,ACC_CAS-1015,20422,2,20251029,20251103,20251118,582,1,266
SO77590,GAM_CON-1020,23378,7,20251006,20251016,20251022,53614,2,26807
SO77591,ACC_PWB-1002,20291,1,20251012,20251017,20251025,659,1,659
SO77592,MOB_SMP-1011,26164,2,20251023,20251028,20251107,47868,2,23934
SO77593,GAM_CTR-1010,25850,6,20251003,20251009,20251020,1757,1,1757
SO77594,GAM_CON-1006,23825,1,20251026,20251103,20251112,84777,3,28259
SO77594,MOB_SWA-1005,23825,1,20251026,20251103,20251112,26178,2,13089
SO77595, GAM_CTR-1007,21398,2,20251009,20251011,20251022,3615,1,3615
SO77596,COM_DSK-1009,24065,7,20251019,20251022,20251031,2338,2,1169
SO77597,COM_STR-1017,25489,7,20251027,20251031,20251109,9256,1,9256
SO77598,GAM_CTR-1004,21049,6,20251019,20251025,20251103,8662,2,4331
SO77599,COM_DSK-1011,21890,4,20251002,20251008,20251021,37588,2,18794
SO77600,ACC_CAS-1010,23213,7,20251031,20251102,20251114,1212,3,404
SO77601,MOB_TAB-1010,23917,5,20251029,20251102,20251112,15230,1,15230
SO77601,MOB_SWA-1009,23917,5,20251029,20251102,20251112,21744,3,7248
SO77602,ACC_CHG-1001,21220,4,20251020,20251030,20251107,649,1,649
SO77602,DIS_TVS-1002,21220,4,20251020,20251030,20251107,37644,2,18822
SO77603, MOB_SWA-1013,20643,6,20251012,20251017,20251022,26612,2,13306
SO77603,MOB_TAB-1009,20643,6,20251012,20251017,20251022,30925,1,30925
SO77604,ACC_CAB-1002,21176,5,20251015,20251019,20251026,1195,1,1195
SO77605,MOB_SWA-1014,25556,5,20251017,20251026,20251104,13556,2,6778
SO77606,MOB_SMP-1003,21376,2,20251003,20251011,20251014,47704,2,23852
SO77606,MOB_SWA-1019,21376,2,20251003,20251011,20251014,11385,1,-11826
SO77607,ACC_CAS-1013,22805,1,20251009,20251013,20251027,363,1,0
SO77608,COM_DSK-1010,26808,4,20251022,20251031,20251103,3714,3,1238
SO77608,GAM_ACC-1008,26808,4,20251022,20251031,20251103,6056,2,3028
SO77608,COM_RAM-1007,26808,4,20251022,20251031,20251103,3042,1,3042
SO77609,COM_STR-1004,25098,3,20251029,20251107,20251117,3796,1,3796
SO77609,GAM_CTR-1003,25098,3,20251029,20251107,20251117,3262,1,3262
SO77610,ACC_CAS-1001,24575,6,20251007,20251012,20251026,203,1,203
SO77611,DIS_TVS-1008,26410,3,20251002,20251005,20251015,122086,2,61043
SO77611,DIS_MON-1012,26410,3,0,20251005,20251015,4224,1,4224
SO77611,COM_DSK-1008,26410,3,20251002,20251005,20251015,72267,1,72267
SO77611,GAM_ACC-1012,26410,3,20251002,20251005,20251015,2375,1,2375
SO77612,DIS_TVS-1009,23825,1,20251020,20251027,20251107,32958,2,16479
SO77613,COM_STR-1006,23351,2,20251010,20251020,20251028,16572,3,5524
SO77614,GAM_ACC-1011,20922,5,20251021,20251026,20251103,1557,1,1557
SO77615,ACC_CAS-1008,23037,4,20251009,20251013,20251026,377,1,377
SO77615,GAM_ACC-1001,23037,4,20251009,20251013,20251026,1632,1,1632
SO77616,COM_DSK-1011,26228,5,20251019,0,20251104,33954,2,16977
SO77617,ACC_CAS-1012,20170,3,20251015,20251025,20251104,2542,2,1271
SO77617,GAM_ACC-1002,20170,3,20251015,20251025,20251104,1158,1,1158
SO77617,GAM_CTR-1012,20170,3,20251015,20251025,20251104,2158,1,2158
SO77618,GAM_CON-1013,24149,5,20251007,20251015,20251018,59452,2,29726
SO77619,ACC_CAB-1008,25365,7,20251003,20251005,20251021,819,3,273
SO77620,COM_STR-1014,21400,1,20251003,20251005,20251020,17602,2,8801
SO77620,GAM_CON-1019,21400,1,0,20251005,20251020,1343,1,1343
SO77621,GAM_ACC-1005,24972,5,0,20251012,20251027,2638,2,1319
SO77622,MOB_SMP-1003,23640,7,20251020,20251023,20251031,23960,1,24365
SO77622,MOB_SMP-1005,23640,7,20251020,20251023,20251031,47379,1,0
SO77623,COM_LAP-1003,27091,6,20251011,20251021,20251023,103737,3,34579
SO77623,GAM_CON-1007,27091,6,20251011,20251021,20251023,66685,3,22286
SO77624,COM_STR-1014,21850,5,20251008,20251010,20251023,10005,1,10005
SO77625,COM_RAM-1007,22190,1,20251001,20251003,20251018,2938,1,2938
SO77626,DIS_TVS-1006,26558,5,20251025,20251104,20251113,117680,2,58840
SO77627,COM_LAP-1001,20813,5,20251017,20251021,20251030,55426,1,55426
SO77627,COM_DSK-1014,20813,5,20251017,20251021,20251030,66531,1,66531
SO77628,DIS_MON-1003,20407,3,20251011,20251017,20251030,12009,1,12009
SO77628,GAM_ACC-1004,20407,3,20251011,20251017,20251030,1384,2,692
SO77628,COM_LAP-1002,20407,3,20251011,20251017,20251030,186520,2,93260
SO77629,DIS_MON-1005,25631,2,20251002,20251007,20251015,39460,2,19730
SO77630,GAM_CON-1017,25040,6,20251006,20251013,20251025,33948,2,16974
SO77631,MOB_SWA-1013,22820,5,20251005,20251013,20251019,25884,2,12942
SO77631,COM_RAM-1012,22820,5,20251005,20251013,20251019,4715,1,4715
SO77632,COM_MTB-1006,24092,4,20251019,20251028,20251104,2592,1,2592
SO77632,MOB_SWA-1019,24092,4,20251019,20251028,20251104,23664,2,11832
SO77633,MOB_SWA-1009,25935,2,20251007,20251016,20251017,7656,1,7656
SO77634,GAM_CTR-1011,20525,3,20251028,20251107,20251116,1616,1,1616
SO77635,MOB_SWA-1004,21032,3,20251017,20251021,20251102,30048,2,15024
SO77636,GAM_CTR-1013,26556,6,20251027,20251104,20251108,2280,2,1140
SO77636,COM_LAP-1005,26556,6,20251027,20251104,20251108,199792,2,99896
SO77637,GAM_CON-1011,21767,2,20251012,20251021,20251028,21669,1,21669
SO77637,GAM_CON-1004,21767,2,20251012,20251021,20251028,89898,3,29966
SO77637,COM_RAM-1005,21767,2,20251012,20251021,20251028,4294,1,4294
SO77637,GAM_ACC-1010,21767,2,20251012,20251021,20251028,1650,1,0
SO77637,ACC_CAS-1002,21767,2,20251012,20251021,20251028,548,1,548
SO77637,MOB_SWA-1016,21767,2,20251012,20251021,20251028,3897,1,3897
SO77637,ACC_PWB-1001,21767,2,0,20251021,20251028,1733,1,1733
SO77638,COM_RAM-1013,27292,4,20251020,20251027,20251030,5094,3,1698
SO77639,MOB_TAB-1005,25292,4,20251020,20251029,20251104,50559,3,16853
SO77639,MOB_SWA-1017,25292,4,20251020,20251029,20251104,28122,2,14061
SO77640,DIS_TVS-1006,22103,6,20251017,20251026,20251030,63309,1,63309
SO77641,COM_RAM-1015,20835,2,20251016,20251020,20251105,6328,2,3164
SO77642,DIS_MON-1006,26466,2,0,20251027,20251029,63759,3,21253
SO77643,MOB_SWA-1002,24248,5,20251018,20251027,20251105,23202,2,11601
SO77643,COM_STR-1007,24248,5,20251018,20251027,20251105,23712,3,7904
SO77644,COM_LAP-1005,25337,7,20251022,20251029,20251106,95838,1,95838
SO77645,MOB_SWA-1014,24311,2,20251028,20251106,20251110,20268,3,6756
SO77646,ACC_PWB-1001,20540,5,20251021,20251023,20251108,,2,1617
SO77647,COM_GPU-1008,23981,4,20251006,20251012,20251024,41696,1,41696
SO77648,ACC_CAB-1010,21659,4,20251004,20251013,20251020,491,1,491
SO77649,MOB_TAB-1004,23858,7,20251009,20251011,20251021,11359,1,11359
SO77649,ACC_CAS-1012,23858,7,20251009,20251011,20251021,4005,3,1335
SO77650,GAM_CON-1003,23673,7,20251024,20251028,20251110,1205,1,1205
SO77651,ACC_CAB-1014,24863,6,20251014,20251023,20251027,624,2,312
SO77651,COM_MTB-1003,24863,6,20251014,20251023,20251027,8155,1,8155
SO77651,COM_DSK-1010,24863,6,20251014,20251023,20251027,2576,2,1288
SO77652,GAM_ACC-1007,25798,1,20251006,20251013,20251021,3509,1,3509
SO77653,COM_RAM-1006,23372,6,20251014,20251021,20251027,,1,1783
SO77653,GAM_ACC-1020,23372,6,20251014,20251021,20251027,4896,2,2448
SO77654,COM_STR-1017,26483,4,0,20251026,20251109,27894,3,9298
SO77654,COM_MTB-1007,26483,4,20251023,20251026,20251109,9804,3,3268
SO77655,GAM_CTR-1001,24520,6,20251016,20251024,20251102,3868,1,3868
SO77656,MOB_TAB-1011,22316,7,20251018,20251022,20251028,64656,3,21552
SO77656,ACC_CAB-1015,22316,7,20251018,20251022,20251028,429,1,429
SO77656,COM_RAM-1015,22316,7,20251018,20251022,20251028,6074,2,3037
SO77657,COM_MTB-1002,23724,7,20251011,20251015,20251030,8998,1,-8998
SO77657,COM_MTB-1003,23724,7,20251011,20251015,20251030,16380,2,8190
SO77658,GAM_ACC-1014,25622,2,20251029,20251106,20251118,665,1,665
SO77659,MOB_SMP-1007,21588,6,20251025,20251104,20251111,11076,1,11076
SO77660,COM_LAP-1003,23424,6,20251030,20251105,20251110,36654,1,0
SO77660,GAM_CTR-1013,23424,6,20251030,20251105,20251110,1066,1,1066
